Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Time,Trigger,Trial,Grab
0,-65.49101,88.16483,0,0,0,0.4794448,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.4865317,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.4945116,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.5009328,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.508855,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.5158819,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.5238906,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.5304595,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.5372865,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.5450626,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.5520637,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.5597291,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.5663431,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.5747284,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.5810783,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.588669,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.5962811,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.6030175,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.6108526,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.6175342,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.6255489,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.6321155,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.639454,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.6464999,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.6534705,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.6613694,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.668088,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.6756423,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.682551,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.6903959,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.6971492,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.7041345,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.711267,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.7186834,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.7264009,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.7333757,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.7413256,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.74811,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.7562237,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.7630222,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.7697462,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.7776174,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.7844026,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.7921727,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.7989284,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8069516,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8136005,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8204228,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8282898,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8351626,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8428847,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8498382,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8577113,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8648029,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8726039,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8796508,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8864794,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.8943318,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.9010603,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.9087929,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.9157639,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.9237571,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.9305144,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.9377158,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.9453189,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.9523389,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.9600947,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.9668665,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.974676,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.981663,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.9895126,-1,-1,-1
0,-65.49101,88.16483,0,0,0,0.9963142,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.003235,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.011369,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.017841,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.025905,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.032554,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.040434,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.046993,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.054075,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.061468,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.068757,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.076561,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.083203,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.091156,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.097785,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.104722,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.112519,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.119156,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.127191,-1,-1,-1
0,-65.49101,88.16483,0,0,0,1.13394,-1,-1,-1
-0.4286346,-65.49101,88.16598,0,0,0,1.142016,-1,-1,-1
-0.4286346,-65.49101,88.16598,0,0,0,1.148854,-1,-1,-1
-0.4286346,-65.49101,88.16598,0,0,0,1.156054,-1,-1,-1
-0.5934915,-65.49101,88.16703,0,0,0,1.163391,-1,-1,-1
-0.5934915,-65.49101,88.16703,0,0,0,1.170138,-1,-1,-1
-0.5934915,-65.49101,88.16703,0,0,0,1.178025,-1,-1,-1
-0.527549,-65.49101,88.16657,0,0,0,1.184926,-1,-1,-1
-0.527549,-65.49101,88.16657,0,0,0,1.192866,-1,-1,-1
-0.4616062,-65.49101,88.16616,0,0,0,1.1996,-1,-1,-1
-0.4616062,-65.49101,88.16616,0,0,0,1.207608,-1,-1,-1
-0.4616062,-65.49101,88.16616,0,0,0,1.214603,-1,-1,-1
-0.4286346,-65.49101,88.16598,0,0,0,1.221429,-1,-1,-1
-0.4286346,-65.49101,88.16598,0,0,0,1.228771,-1,-1,-1
-0.4286346,-65.49101,88.16598,0,0,0,1.236156,-1,-1,-1
-0.3626913,-65.49101,88.16566,0,0,0,1.243949,-1,-1,-1
-0.3626913,-65.49101,88.16566,0,0,0,1.250576,-1,-1,-1
-0.3626913,-65.49101,88.16566,0,0,0,1.258606,-1,-1,-1
-0.3626913,-65.49101,88.16566,0,0,0,1.265464,-1,-1,-1
-0.3626913,-65.49101,88.16566,0,0,0,1.27281,-1,-1,-1
-0.3626913,-65.49101,88.16566,0,0,0,1.280179,-1,-1,-1
-0.3626913,-65.49101,88.16566,0,0,0,1.286803,-1,-1,-1
-0.3626913,-65.49101,88.16566,0,0,0,1.294976,-1,-1,-1
-0.3290932,-65.10425,88.31785,0,0,0,1.301637,-1,-1,-1
-0.3290932,-65.10425,88.31785,0,0,0,1.309481,-1,-1,-1
-0.3290932,-65.10425,88.31785,0,0,0,1.316325,-1,-1,-1
-0.1966372,-64.08973,88.64938,0,0,0,1.324036,-1,-1,-1
-0.1966372,-64.08973,88.64938,0,0,0,1.330754,-1,-1,-1
-0.1966372,-64.08973,88.64938,0,0,0,1.337707,-1,-1,-1
-0.03306911,-63.62531,87.9288,0,0,0,1.345517,-1,-1,-1
-0.03306911,-63.62531,87.9288,0,0,0,1.352358,-1,-1,-1
-0.03355282,-63.32489,86.75246,-0.035597,17.50264,-86.5688,1.360201,-1,-1,-1
-0.03355282,-63.32489,86.75246,-0.035597,17.50264,-86.5688,1.367004,-1,-1,-1
-0.03355282,-63.32489,86.75246,-0.035597,17.50264,-86.5688,1.374882,-1,-1,-1
-0.1378835,-62.73091,84.51987,-11.87741,38.05344,-118.9532,1.381561,-1,-1,-1
-0.1378835,-62.73091,84.51987,-11.87741,38.05344,-118.9532,1.388366,-1,-1,-1
-0.1378835,-62.73091,84.51987,-11.87741,38.05344,-118.9532,1.396241,-1,-1,-1
-0.2843713,-61.69674,81.90453,-7.250346,58.78667,-132.8489,1.403034,-1,-1,-1
-0.2843713,-61.69674,81.90453,-7.250346,58.78667,-132.8489,1.411055,-1,-1,-1
-0.2843713,-61.69674,81.90453,-7.250346,58.78667,-132.8489,1.417732,-1,-1,-1
-0.55509,-59.93044,78.35577,-14.63985,86.47864,-134.5405,1.425594,-1,-1,-1
-0.55509,-59.93044,78.35577,-14.63985,86.47864,-134.5405,1.432336,-1,-1,-1
-0.7525547,-58.76879,76.84467,-11.35561,108.7944,-109.6659,1.439932,-1,-1,-1
-0.7525547,-58.76879,76.84467,-11.35561,108.7944,-109.6659,1.447206,-1,-1,-1
-0.7525547,-58.76879,76.84467,-11.35561,108.7944,-109.6659,1.453948,-1,-1,-1
-1.122548,-56.33197,74.21859,-15.66811,106.8392,-124.9231,1.46199,-1,-1,-1
-1.122548,-56.33197,74.21859,-15.66811,106.8392,-124.9231,1.468752,-1,-1,-1
-1.122548,-56.33197,74.21859,-15.66811,106.8392,-124.9231,1.476518,-1,-1,-1
-1.391381,-53.76154,71.67905,-11.78721,117.2781,-128.1879,1.483323,-1,-1,-1
-1.391381,-53.76154,71.67905,-11.78721,117.2781,-128.1879,1.491133,-1,-1,-1
-1.391381,-53.76154,71.67905,-11.78721,117.2781,-128.1879,1.49793,-1,-1,-1
-1.463967,-50.88755,69.46165,-1.805186,133.6179,-110.2199,1.504777,-1,-1,-1
-1.463967,-50.88755,69.46165,-1.805186,133.6179,-110.2199,1.512699,-1,-1,-1
-1.44503,-48.4958,67.9516,8.267661,161.6118,-110.6302,1.51947,-1,-1,-1
-1.44503,-48.4958,67.9516,8.267661,161.6118,-110.6302,1.527386,-1,-1,-1
-1.44503,-48.4958,67.9516,8.267661,161.6118,-110.6302,1.534145,-1,-1,-1
-1.360317,-44.39769,64.97553,6.425194,186.7327,-137.1202,1.542033,-1,-1,-1
-1.360317,-44.39769,64.97553,6.425194,186.7327,-137.1202,1.548841,-1,-1,-1
-1.360317,-44.39769,64.97553,6.425194,186.7327,-137.1202,1.555659,-1,-1,-1
-1.184707,-40.33952,61.64679,14.587,190.4716,-169.0495,1.563599,-1,-1,-1
-1.184707,-40.33952,61.64679,14.587,190.4716,-169.0495,1.570416,-1,-1,-1
-1.184707,-40.33952,61.64679,14.587,190.4716,-169.0495,1.578389,-1,-1,-1
-0.8184263,-35.62775,57.77748,21.20676,233.1064,-202.8807,1.584993,-1,-1,-1
-0.8184263,-35.62775,57.77748,21.20676,233.1064,-202.8807,1.592929,-1,-1,-1
-0.4189654,-32.36915,55.1408,39.12269,232.007,-210.4602,1.599695,-1,-1,-1
-0.4189654,-32.36915,55.1408,39.12269,232.007,-210.4602,1.607528,-1,-1,-1
-0.4189654,-32.36915,55.1408,39.12269,232.007,-210.4602,1.614269,-1,-1,-1
0.3849823,-26.78924,51.32,41.89261,272.4629,-172.8718,1.621117,-1,-1,-1
0.3849823,-26.78924,51.32,41.89261,272.4629,-172.8718,1.629506,-1,-1,-1
0.3849823,-26.78924,51.32,41.89261,272.4629,-172.8718,1.635849,-1,-1,-1
1.392721,-20.71288,47.39194,51.33527,288.943,-175.7951,1.643622,-1,-1,-1
1.392721,-20.71288,47.39194,51.33527,288.943,-175.7951,1.650627,-1,-1,-1
1.392721,-20.71288,47.39194,51.33527,288.943,-175.7951,1.658388,-1,-1,-1
2.610255,-14.84795,43.89933,63.06154,282.6747,-161.5178,1.665075,-1,-1,-1
2.610255,-14.84795,43.89933,63.06154,282.6747,-161.5178,1.671995,-1,-1,-1
3.75371,-10.85808,41.59958,80.97375,259.4796,-148.4304,1.679678,-1,-1,-1
3.75371,-10.85808,41.59958,80.97375,259.4796,-148.4304,1.68651,-1,-1,-1
3.75371,-10.85808,41.59958,80.97375,259.4796,-148.4304,1.694299,-1,-1,-1
5.957992,-5.793467,39.07256,108.5509,240.2702,-120.0716,1.700939,-1,-1,-1
5.957992,-5.793467,39.07256,108.5509,240.2702,-120.0716,1.708947,-1,-1,-1
5.957992,-5.793467,39.07256,108.5509,240.2702,-120.0716,1.715609,-1,-1,-1
9.722651,-0.8401811,37.23083,192.7068,223.0029,-64.14368,1.722712,-1,-1,-1
9.722651,-0.8401811,37.23083,192.7068,223.0029,-64.14368,1.73059,-1,-1,-1
9.722651,-0.8401811,37.23083,192.7068,223.0029,-64.14368,1.737273,-1,-1,-1
15.0884,4.081786,35.97321,253.2376,230.7698,-41.19735,1.745014,-1,-1,-1
15.0884,4.081786,35.97321,253.2376,230.7698,-41.19735,1.751827,-1,-1,-1
19.67451,7.346043,35.66682,309.7338,205.1235,-7.255,1.759875,-1,-1,-1
19.67451,7.346043,35.66682,309.7338,205.1235,-7.255,1.766633,-1,-1,-1
19.67451,7.346043,35.66682,309.7338,205.1235,-7.255,1.774715,-1,-1,-1
26.60861,11.09836,35.85978,330.3,176.0841,27.99889,1.781237,-1,-1,-1
26.60861,11.09836,35.85978,330.3,176.0841,27.99889,1.788226,-1,-1,-1
26.60861,11.09836,35.85978,330.3,176.0841,27.99889,1.7962,-1,-1,-1
34.36305,14.20986,36.05017,353.6982,124.9068,0.9488022,1.803027,-1,-1,-1
34.36305,14.20986,36.05017,353.6982,124.9068,0.9488022,1.811109,-1,-1,-1
34.36305,14.20986,36.05017,353.6982,124.9068,0.9488022,1.817624,-1,-1,-1
42.07889,16.19731,36.07239,351.5301,82.36611,10.56287,1.824918,-1,-1,-1
42.07889,16.19731,36.07239,351.5301,82.36611,10.56287,1.832277,-1,-1,-1
46.55887,17.04009,36.06411,308.5306,58.05006,1.427373,1.839084,-1,-1,-1
46.55887,17.04009,36.06411,308.5306,58.05006,1.427373,1.846803,-1,-1,-1
46.55887,17.04009,36.06411,308.5306,58.05006,1.427373,1.853609,-1,-1,-1
53.04961,18.19051,36.1426,282.8929,54.5414,9.061172,1.861277,-1,-1,-1
53.04961,18.19051,36.1426,282.8929,54.5414,9.061172,1.868103,-1,-1,-1
53.04961,18.19051,36.1426,282.8929,54.5414,9.061172,1.875022,-1,-1,-1
58.30546,19.41288,36.12607,237.3891,56.78207,2.443982,1.882128,-1,-1,-1
58.30546,19.41288,36.12607,237.3891,56.78207,2.443982,1.889019,-1,-1,-1
58.30546,19.41288,36.12607,237.3891,56.78207,2.443982,1.89652,-1,-1,-1
62.61002,20.67529,36.05861,195.0354,60.18733,1.190585,1.903087,-1,-1,-1
62.61002,20.67529,36.05861,195.0354,60.18733,1.190585,1.910836,-1,-1,-1
62.61002,20.67529,36.05861,195.0354,60.18733,1.190585,1.917196,-1,-1,-1
66.10459,21.9689,35.52,143.1441,58.57465,-28.41777,1.925031,-1,-1,-1
66.10459,21.9689,35.52,143.1441,58.57465,-28.41777,1.931645,-1,-1,-1
66.10459,21.9689,35.52,143.1441,58.57465,-28.41777,1.938148,-1,-1,-1
68.83746,23.17544,34.47435,121.7519,49.67588,-52.28918,1.945727,-1,-1,-1
68.83746,23.17544,34.47435,121.7519,49.67588,-52.28918,1.952386,-1,-1,-1
70.22636,23.85552,33.27905,113.7402,50.85182,-91.84336,1.959943,-1,-1,-1
70.22636,23.85552,33.27905,113.7402,50.85182,-91.84336,1.966506,-1,-1,-1
70.22636,23.85552,33.27905,113.7402,50.85182,-91.84336,1.973151,-1,-1,-1
72.04163,25.10191,30.48093,87.81572,50.81082,-160.5885,1.981148,-1,-1,-1
72.04163,25.10191,30.48093,87.81572,50.81082,-160.5885,1.987884,-1,-1,-1
72.04163,25.10191,30.48093,87.81572,50.81082,-160.5885,1.995229,-1,-1,-1
73.41655,26.28333,26.71654,57.9851,58.14589,-209.6904,2.001864,-1,-1,-1
73.41655,26.28333,26.71654,57.9851,58.14589,-209.6904,2.009404,-1,-1,-1
73.41655,26.28333,26.71654,57.9851,58.14589,-209.6904,2.016076,-1,-1,-1
74.31626,27.42951,22.34594,33.78512,43.82325,-208.8321,2.022722,-1,-1,-1
74.31626,27.42951,22.34594,33.78512,43.82325,-208.8321,2.030564,-1,-1,-1
74.31626,27.42951,22.34594,33.78512,43.82325,-208.8321,2.037086,-1,-1,-1
74.94126,28.36787,17.45267,12.04261,42.25776,-231.5304,2.044469,-1,-1,-1
74.94126,28.36787,17.45267,12.04261,42.25776,-231.5304,2.051241,-1,-1,-1
75.13003,28.77452,14.05833,10.60599,19.54143,-227.0968,2.05953,-1,-1,-1
75.13003,28.77452,14.05833,10.60599,19.54143,-227.0968,2.066095,-1,-1,-1
75.13003,28.77452,14.05833,10.60599,19.54143,-227.0968,2.073308,-1,-1,-1
75.19758,28.94467,9.292715,4.085082,-4.966224,-227.6335,2.080723,-1,-1,-1
75.19758,28.94467,9.292715,4.085082,-4.966224,-227.6335,2.087034,-1,-1,-1
75.19758,28.94467,9.292715,4.085082,-4.966224,-227.6335,2.094795,-1,-1,-1
75.22268,28.56397,4.557837,-0.5323856,-33.80509,-226.2207,2.101598,-1,-1,-1
75.22268,28.56397,4.557837,-0.5323856,-33.80509,-226.2207,2.109314,-1,-1,-1
75.22268,28.56397,4.557837,-0.5323856,-33.80509,-226.2207,2.115765,-1,-1,-1
75.03306,28.04264,-0.116861,-13.06143,-34.84558,-226.0805,2.122521,-1,-1,-1
75.03306,28.04264,-0.116861,-13.06143,-34.84558,-226.0805,2.130053,-1,-1,-1
75.03306,28.04264,-0.116861,-13.06143,-34.84558,-226.0805,2.136726,-1,-1,-1
74.55216,27.10163,-4.555789,-16.33447,-66.19543,-206.4745,2.144299,-1,-1,-1
74.55216,27.10163,-4.555789,-16.33447,-66.19543,-206.4745,2.151044,-1,-1,-1
74.10998,26.36635,-7.090475,-24.89352,-58.19109,-176.665,2.158818,-1,-1,-1
74.10998,26.36635,-7.090475,-24.89352,-58.19109,-176.665,2.165247,-1,-1,-1
74.10998,26.36635,-7.090475,-24.89352,-58.19109,-176.665,2.171791,-1,-1,-1
73.74023,24.79199,-10.09168,-15.78378,-82.43458,-144.3567,2.179467,-1,-1,-1
73.74023,24.79199,-10.09168,-15.78378,-82.43458,-144.3567,2.185927,-1,-1,-1
73.74023,24.79199,-10.09168,-15.78378,-82.43458,-144.3567,2.193607,-1,-1,-1
73.9096,22.89524,-12.60605,21.03267,-89.71006,-107.8275,2.200068,-1,-1,-1
73.9096,22.89524,-12.60605,21.03267,-89.71006,-107.8275,2.206739,-1,-1,-1
73.9096,22.89524,-12.60605,21.03267,-89.71006,-107.8275,2.214472,-1,-1,-1
74.74619,21.03197,-14.86951,39.6354,-90.36679,-99.5945,2.221128,-1,-1,-1
74.74619,21.03197,-14.86951,39.6354,-90.36679,-99.5945,2.228969,-1,-1,-1
74.74619,21.03197,-14.86951,39.6354,-90.36679,-99.5945,2.23559,-1,-1,-1
75.87454,19.25042,-16.76421,40.4188,-86.54298,-80.46954,2.243303,-1,-1,-1
75.87454,19.25042,-16.76421,40.4188,-86.54298,-80.46954,2.250097,-1,-1,-1
75.87454,19.25042,-16.76421,40.4188,-86.54298,-80.46954,2.256521,-1,-1,-1
76.76827,17.64878,-18.28828,32.81682,-67.12039,-63.21116,2.264328,-1,-1,-1
76.76827,17.64878,-18.28828,32.81682,-67.12039,-63.21116,2.270884,-1,-1,-1
76.76827,17.64878,-18.28828,32.81682,-67.12039,-63.21116,2.278316,-1,-1,-1
77.26154,16.11885,-19.48751,22.4819,-73.61913,-54.51939,2.284945,-1,-1,-1
77.26154,16.11885,-19.48751,22.4819,-73.61913,-54.51939,2.291865,-1,-1,-1
77.63247,15.13335,-20.16891,38.55988,-68.37398,-41.46061,2.29902,-1,-1,-1
77.63247,15.13335,-20.16891,38.55988,-68.37398,-41.46061,2.305505,-1,-1,-1
77.63247,15.13335,-20.16891,38.55988,-68.37398,-41.46061,2.313302,-1,-1,-1
78.10062,13.79371,-21.08446,32.66677,-65.81499,-40.2831,2.320042,-1,-1,-1
78.10062,13.79371,-21.08446,32.66677,-65.81499,-40.2831,2.327733,-1,-1,-1
78.10062,13.79371,-21.08446,32.66677,-65.81499,-40.2831,2.33381,-1,-1,-1
79.02898,12.27328,-21.78132,35.3473,-76.22564,-27.53363,2.341876,-1,-1,-1
79.02898,12.27328,-21.78132,35.3473,-76.22564,-27.53363,2.348492,-1,-1,-1
79.02898,12.27328,-21.78132,35.3473,-76.22564,-27.53363,2.354677,-1,-1,-1
79.85046,10.40039,-21.76942,30.13508,-102.4848,3.598308,2.362828,-1,-1,-1
79.85046,10.40039,-21.76942,30.13508,-102.4848,3.598308,2.369634,-1,-1,-1
79.85046,10.40039,-21.76942,30.13508,-102.4848,3.598308,2.377462,-1,-1,-1
80.38828,7.571557,-21.51733,31.79807,-133.5753,13.67875,2.384042,-1,-1,-1
80.38828,7.571557,-21.51733,31.79807,-133.5753,13.67875,2.390659,-1,-1,-1
80.38828,7.571557,-21.51733,31.79807,-133.5753,13.67875,2.398352,-1,-1,-1
80.58522,4.683361,-21.54737,20.45429,-150.9921,-11.12179,2.404969,-1,-1,-1
80.58522,4.683361,-21.54737,20.45429,-150.9921,-11.12179,2.412843,-1,-1,-1
80.82445,2.519184,-21.89352,10.93443,-142.6631,-23.41712,2.419747,-1,-1,-1
80.82445,2.519184,-21.89352,10.93443,-142.6631,-23.41712,2.427374,-1,-1,-1
80.82445,2.519184,-21.89352,10.93443,-142.6631,-23.41712,2.434087,-1,-1,-1
81.34381,-0.03824592,-22.89744,21.18334,-114.6275,-49.75373,2.440763,-1,-1,-1
81.34381,-0.03824592,-22.89744,21.18334,-114.6275,-49.75373,2.448353,-1,-1,-1
81.34381,-0.03824592,-22.89744,21.18334,-114.6275,-49.75373,2.454937,-1,-1,-1
81.69992,-2.644684,-23.73469,14.39077,-115.8321,-33.83406,2.462714,-1,-1,-1
81.69992,-2.644684,-23.73469,14.39077,-115.8321,-33.83406,2.469517,-1,-1,-1
81.69992,-2.644684,-23.73469,14.39077,-115.8321,-33.83406,2.47741,-1,-1,-1
81.83749,-5.116816,-24.05811,0.5341827,-106.1529,-1.255916,2.48423,-1,-1,-1
81.83749,-5.116816,-24.05811,0.5341827,-106.1529,-1.255916,2.49102,-1,-1,-1
