Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Time,Trigger,Trial,Grab
0,0,0,0,0,0,0,-1,-1,-1
10.09324,-31.54709,1.574573,0.2919366,-8.186102,-4.823807,0,-1,-1,-1
10.1635,-31.59395,1.551137,17.6071,-15.96195,-8.358909,0.02,-1,-1,-1
10.23547,-31.68771,1.50019,11.38311,-8.822055,-4.504975,0.0331427,-1,-1,-1
10.23547,-31.68771,1.50019,11.38311,-8.822055,-4.504975,0.039969,-1,-1,-1
10.23547,-31.68771,1.50019,11.38311,-8.822055,-4.504975,0.0409513,-1,-1,-1
10.37611,-31.78151,1.453602,7.424414,-9.645844,-5.217241,0.0479354,-1,-1,-1
10.37611,-31.78151,1.453602,7.424414,-9.645844,-5.217241,0.0494393,-1,-1,-1
10.37611,-31.78151,1.453602,7.424414,-9.645844,-5.217241,0.0545759,-1,-1,-1
10.37611,-31.78151,1.453602,7.424414,-9.645844,-5.217241,0.0623469,-1,-1,-1
10.51745,-32.10572,1.39728,13.62536,-12.81471,-6.243609,0.0704164,-1,-1,-1
10.51745,-32.10572,1.39728,13.62536,-12.81471,-6.243609,0.0772899,-1,-1,-1
10.58957,-32.1997,1.346868,7.209396,-8.587221,-4.549189,0.0849296,-1,-1,-1
10.58957,-32.1997,1.346868,7.209396,-8.587221,-4.549189,0.0919279,-1,-1,-1
10.58957,-32.1997,1.346868,7.209396,-8.587221,-4.549189,0.0999637,-1,-1,-1
10.73568,-32.43484,1.219096,9.559829,-1.09681,-0.02386412,0.107332,-1,-1,-1
10.73568,-32.43484,1.219096,9.559829,-1.09681,-0.02386412,0.1147821,-1,-1,-1
10.73568,-32.43484,1.219096,9.559829,-1.09681,-0.02386412,0.1218448,-1,-1,-1
10.80793,-32.52898,1.169045,5.51745,-13.19223,-7.302761,0.1288507,-1,-1,-1
10.80793,-32.52898,1.169045,5.51745,-13.19223,-7.302761,0.1366393,-1,-1,-1
10.80793,-32.52898,1.169045,5.51745,-13.19223,-7.302761,0.143545,-1,-1,-1
10.94541,-32.52898,1.17799,1.94954,-0.01169664,0.1208526,0.1512337,-1,-1,-1
10.94541,-32.52898,1.17799,1.94954,-0.01169664,0.1208526,0.1579675,-1,-1,-1
11.08289,-32.52898,1.187048,10.37063,-0.0002530426,0.6874247,0.1659866,-1,-1,-1
11.08289,-32.52898,1.187048,10.37063,-0.0002530426,0.6874247,0.1724462,-1,-1,-1
11.08289,-32.52898,1.187048,10.37063,-0.0002530426,0.6874247,0.1796503,-1,-1,-1
11.22036,-32.52898,1.196219,9.17376,-8.051788E-07,0.615797,0.1875222,-1,-1,-1
11.22036,-32.52898,1.196219,9.17376,-8.051788E-07,0.615797,0.194464,-1,-1,-1
11.22036,-32.52898,1.196219,9.17376,-8.051788E-07,0.615797,0.2022422,-1,-1,-1
11.22036,-32.52898,1.196219,0.0401777,-3.526387E-09,0.002696965,0.2089509,-1,-1,-1
11.22036,-32.52898,1.196219,0.0401777,-3.526387E-09,0.002696965,0.216811,-1,-1,-1
11.22036,-32.52898,1.196219,0.0002421931,0,1.625745E-05,0.2303241,-1,-1,-1
11.22036,-32.52898,1.196219,0.0002421931,0,1.625745E-05,0.2387161,-1,-1,-1
11.22036,-32.52898,1.196219,9.925951E-06,0,6.662891E-07,0.245522,-1,-1,-1
11.22036,-32.52898,1.196219,9.925951E-06,0,6.662891E-07,0.2523141,-1,-1,-1
11.22036,-32.52898,1.196219,9.925951E-06,0,6.662891E-07,0.2535388,-1,-1,-1
11.22036,-32.52898,1.196219,9.925951E-06,0,6.662891E-07,0.2590751,-1,-1,-1
11.22036,-32.52898,1.196219,3.158427E-08,0,2.120125E-09,0.2678823,-1,-1,-1
11.22036,-32.52898,1.196219,3.158427E-08,0,2.120125E-09,0.2747786,-1,-1,-1
11.22036,-32.52898,1.196219,3.158427E-08,0,2.120125E-09,0.2826581,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.2893761,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.2961178,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.3040884,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.3108363,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.3187432,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.3255322,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.3333498,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.3402254,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.3479692,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.3547642,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.361773,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.3690577,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.3768049,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.3845347,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.390697,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.3987134,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.4059676,-1,-1,-1
11.22036,-32.52898,1.196219,0,0,0,0.4128824,-1,-1,-1
