TrialNumber,SquareQuantity,Side,Matches,Mistakes
1,2,1,2
2,2,1,2
3,2,1,2
4,2,1,2
5,2,1,2
6,2,0,2
7,2,0,2
8,2,0,2
9,2,0,2
10,2,0,2
11,2,1,3
12,2,0,3
13,2,1,3
14,2,0,3
15,2,0,3
16,2,1,3
17,2,1,3
18,2,1,3
19,2,0,3
20,2,0,3
21,3,0,4
22,3,1,4
23,3,0,4
24,3,1,4
25,3,0,4
26,3,1,4
27,3,1,4
28,3,1,4
29,3,0,2
30,3,0,4
31,3,1,5
32,3,1,5
33,3,1,4
34,3,0,5
35,3,1,5
36,3,0,5
37,3,0,5
38,3,0,4
39,3,0,5
40,3,1,3
41,4,0,3
42,4,0,1
43,4,0,3
44,4,1,6
45,4,0,3
46,4,1,5
47,4,1,6
48,4,0,6
49,4,1,1
50,4,1,2
